"","x"
"1",1.00000484745844
"1",0.999999363886875
"1",1.00000382817967
"1",0.999991609639166
"1",0.999996522758599
"1",1.00000223467645
"1",0.999999212065033
"1",0.999996752483456
"1",1.00000485395954
"1",1.00000193671264
"1",1.0000043425756
"1",0.999995713340561
"1",1.0000010280224
"1",1.00000408509475
"1",1.00000082688746
"1",0.999991273490982
"1",0.99999694850805
"1",0.999999865249274
"1",0.999998232769682
"1",1.00000928070526
"1",1.00000031731729
"1",0.999999962843504
"1",1.00000720828445
"1",0.999989919940944
"1",1.00000218644039
"1",1.00000410087091
"1",0.999999880432377
"1",1.00000305382594
"1",0.999992630215147
"1",1.00000761140277
"1",1.00000179584074
"1",1.00001092431158
"1",0.999997997043652
"1",1.00000554836054
"1",0.999999309026191
"1",1.00000547934588
"1",0.99999875109175
"1",0.999998279861417
"1",0.999997343684189
"1",1.00000680209217
"1",0.999993212842423
"1",0.999996007206177
"1",0.999998265100344
"1",1.00000580998545
"1",1.00000073842266
"1",0.999997697265749
"1",0.999996921387001
"1",1.00000180525221
"1",1.0000068621447
"1",0.999997202658325
