"","x"
"1",0.99999115718946
"1",1.0000001771805
"1",0.999999638272195
"1",1.00000832982746
"1",0.999995298050775
"1",0.999998188033537
"1",1.00000239562647
"1",1.00000400839493
"1",0.999998718548252
"1",0.99999803291769
"1",0.999999110252643
"1",0.999999707823051
"1",1.00000625360326
"1",0.99999998871499
"1",1.00000931807129
"1",0.999998863874416
"1",1.00000679914357
"1",0.999998596355984
"1",0.999991272028528
"1",1.00000609947206
"1",1.0000017591753
"1",0.999995565790241
"1",1.00000132196961
"1",1.0000039416523
"1",1.00000681671513
"1",0.999996344849337
"1",1.00000042891416
"1",0.999996078553935
"1",1.00000098402282
"1",0.999995844636481
"1",1.00000598259037
"1",1.000003246101
"1",0.999998970216059
"1",0.999998369917613
"1",0.999988384863326
"1",0.999997155253776
"1",1.00000441012407
"1",0.999988398389174
"1",0.99998507051581
"1",1.00000542016655
"1",1.00001382270515
"1",0.99999979587303
"1",1.00000924071987
"1",0.999997670983232
"1",0.999997701465786
"1",0.999997635549401
"1",1.00001373897228
"1",0.999996914249309
"1",0.99999407881412
"1",1.00000322299976
