"","x"
"1",0.999994141226917
"1",0.999988144144731
"1",0.999997685476906
"1",1.00000240994558
"1",1.00000644835278
"1",0.999988217194482
"1",0.999987610066813
"1",1.00001757428417
"1",1.00000367036355
"1",0.999990217260905
"1",0.999998913059835
"1",0.99998737731184
"1",0.999982827228566
"1",0.999982656799476
"1",0.999974790216032
"1",1.00000789841788
"1",0.999995758664126
"1",1.0000058209431
"1",0.999997150651746
"1",0.999981304034157
"1",0.999985443141209
"1",1.00001467834813
"1",0.9999973481789
"1",1.00000517796319
"1",0.999985656250928
"1",1.00000498616798
"1",1.00000088555719
"1",0.999985692368264
"1",1.00001011958402
"1",1.00001173889519
"1",1.00000076966564
"1",0.999979854240448
"1",1.0000272176469
"1",0.999982079156834
"1",0.99999801448045
"1",1.00001104655083
"1",0.99999893976257
"1",0.999996547724142
"1",0.999999843304989
"1",1.00001232508249
"1",1.00000677754838
"1",1.00001099817973
"1",1.00000676733287
"1",0.999997095281868
"1",1.00000190126774
"1",1.0000110134012
"1",0.999993295955127
"1",1.00000224361681
"1",0.999988940241788
"1",0.999998207569448
